0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,2
0,0,101,0,0,0,0,84,0,0,50
0,0,58,0,0,0,0,43,0,0,33
0,0,1,0,0,0,0,1,0,0,13
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,1,0,0,3
0,0,2,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,4
0,0,8,0,0,0,0,0,0,0,17
0,0,55,0,0,0,0,14,0,0,36
0,0,81,0,0,0,0,60,0,0,31
0,0,3,0,0,0,0,32,0,0,3
0,0,2,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,11,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,3,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,3,0,0,0,0,1,0,0,0
0,0,22,2,0,0,0,12,0,0,0
1,0,62,0,0,0,0,35,0,0,2
0,0,61,0,0,0,0,36,0,0,8
0,0,2,1,0,0,0,15,0,0,15
0,0,0,1,0,0,0,3,0,0,29
1,0,0,1,0,0,0,1,0,0,29
1,0,0,1,0,0,0,1,0,0,6
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,3,2,0,0,0,0,1,0,0
