0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
7,15,10,23,22,5,12,12,1,1
10,11,15,38,29,7,23,9,1,1
9,22,26,66,44,21,34,16,5,1
7,19,12,30,43,11,13,15,7,8
26,43,52,89,83,34,39,23,11,8
14,13,15,38,30,14,17,10,4,1
9,12,20,27,31,12,8,8,2,1
4,10,4,33,27,7,8,3,3,1
5,7,3,14,17,2,6,2,4,0
2,2,1,5,0,1,2,0,1,0
1,1,3,7,9,2,2,3,0,2
2,2,10,14,17,4,8,3,0,1
0,1,1,4,4,0,0,2,0,0
0,0,1,0,1,1,2,0,0,0
2,6,3,13,10,6,6,3,4,0
1,1,1,0,2,2,1,0,0,1
0,1,1,4,1,2,3,0,0,0
0,0,0,1,1,1,0,0,0,1
0,1,0,0,4,0,0,0,0,0
1,0,0,1,1,1,0,1,0,1
0,0,0,1,1,0,0,1,0,0
1,0,0,0,0,0,1,1,0,0
0,1,0,1,1,0,2,0,0,0
0,0,1,3,2,0,1,0,0,0
0,0,0,2,2,2,0,0,1,0
1,1,0,1,0,1,1,1,0,1
1,0,0,4,2,0,0,0,0,0
0,1,1,3,2,1,0,0,1,0
1,0,0,0,0,0,0,0,0,0
1,0,1,2,1,1,0,0,1,0
0,1,4,3,3,1,0,2,1,0
1,2,2,0,2,1,0,2,0,0
2,0,0,5,2,0,0,0,0,0
1,1,3,10,10,5,4,0,0,1
10,19,12,42,26,7,11,9,4,1
0,0,0,7,2,1,3,0,0,1
3,4,6,12,12,4,4,2,0,4
7,12,20,40,39,6,23,8,1,2
7,15,6,28,33,9,9,9,1,1
20,32,38,63,65,22,21,18,5,1
15,16,22,48,46,13,22,11,2,2
7,7,9,11,22,6,3,6,2,0
8,10,9,28,16,9,16,4,2,0
11,11,13,38,18,11,13,10,3,0
1,1,1,1,4,1,1,0,0,1
1,1,3,13,9,4,3,1,0,1
2,11,13,23,30,8,11,2,2,1
