m,f
261,275
80,76
100,122
64,66
127,115
3,1
172,171
93,110
27,19
6,10
19,15
11,7
5,6
7,2
2,0
3,6
5,4
2,2
3,3
0,0
1,7
3,2
1,1
4,2
1,0
5,4
0,0
5,3
1,0
4,7
1,1
1,0
5,3
7,14
49,49
118,127
88,90
74,87
89,75
81,89
24,23
38,47
43,52
82,70
33,52
57,63
17,14
57,54
3,7
3,5
2,8
7,5
