0,1,2,3,4
200,139,82,13,5
191,120,59,17,5
264,188,74,29,4
72,51,26,8,3
58,39,11,6,2
27,18,4,1,1
45,24,13,2,2
14,8,2,1,0
42,21,18,7,0
6,3,2,0,1
4,2,0,0,0
1,2,1,0,0
4,2,1,0,0
1,0,0,0,0
0,0,0,1,0
2,2,1,0,0
4,4,1,0,0
1,2,0,1,0
1,0,0,0,0
1,2,0,0,0
2,3,1,0,0
1,0,2,0,0
6,1,1,0,0
0,0,0,0,0
1,0,0,0,0
3,0,1,0,0
0,1,1,1,0
1,1,1,0,0
5,2,1,0,0
6,1,0,2,1
15,6,4,0,0
52,29,13,7,0
10,6,3,0,0
24,25,8,2,0
101,56,31,3,1
81,36,21,5,1
78,59,22,7,1
84,59,23,5,1
60,39,21,6,0
49,27,16,5,0
24,14,6,3,1
105,72,31,8,0
37,28,13,2,0
12,6,3,0,0
36,30,14,6,1
57,48,28,2,1
11,12,6,0,0
5,3,1,3,0
18,12,6,1,0
15,11,0,1,0
4,4,5,0,0
1,2,1,0,0
