m,f
0,0
0,0
0,0
0,0
0,0
2,5
3,6
38,40
234,252
12,27
67,70
95,110
172,189
98,104
12,15
42,45
18,26
16,8
3,0
2,2
3,2
1,1
2,2
1,1
1,2
1,5
2,0
1,2
6,4
2,1
2,2
3,2
1,4
2,1
1,6
1,2
5,2
9,14
2,7
21,23
21,21
14,15
47,62
24,25
69,78
113,125
51,56
118,123
96,93
78,84
19,17
15,27
