m,f
829,860
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,2
25,26
1,1
8,16
55,56
49,60
44,40
1,2
15,20
72,79
159,162
52,51
94,92
79,77
50,61
62,73
41,43
2,4
3,5
1,3
1,2
2,0
2,2
2,0
3,2
2,2
3,2
2,4
3,2
2,2
