m,f
9,10
53,49
13,9
32,23
21,16
7,2
2,1
2,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
7,3
12,6
2,4
0,1
6,5
2,7
0,1
15,8
2,6
2,3
6,2
10,8
10,7
1,0
7,9
10,6
13,10
3,4
7,3
13,4
10,6
2,1
1,4
0,1
1,0
1,0
0,0
