m,f
124,119
232,235
70,59
55,71
40,55
165,184
8,5
68,73
0,2
2,4
2,0
2,0
2,3
0,1
0,1
3,1
0,0
1,0
0,0
4,1
9,18
39,27
46,42
64,59
105,132
20,22
4,1
94,101
0,1
20,29
0,0
0,4
1,0
2,1
1,0
0,0
1,2
0,0
0,0
0,1
0,0
3,3
20,16
34,41
35,36
57,50
10,12
66,84
7,5
60,80
2,0
32,38
