0,1,2,3,4,5,6,7,8,9
34,60,55,149,131,54,57,41,17,10
18,37,31,84,68,22,37,20,10,10
24,45,42,78,94,30,50,24,4,5
3,5,6,33,19,5,8,8,0,0
6,7,7,17,15,2,6,2,1,0
3,8,4,20,19,2,6,8,3,2
4,3,5,17,12,4,7,4,2,1
2,8,7,12,12,5,6,2,0,0
1,1,4,3,4,2,3,0,0,1
0,1,1,5,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0
0,1,0,1,0,1,0,0,0,0
0,0,0,1,2,1,1,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
1,1,1,0,2,0,2,1,0,0
0,0,1,0,2,1,1,0,0,0
1,0,0,2,1,0,1,0,0,1
0,1,0,2,1,0,3,1,0,1
0,1,0,1,3,0,0,0,0,0
0,1,0,3,1,0,1,0,0,0
0,0,0,1,1,1,0,0,1,0
0,0,1,2,0,0,0,3,0,0
1,1,0,0,0,2,1,0,0,0
0,0,0,0,2,0,0,0,0,0
1,1,0,0,3,0,2,2,0,0
0,0,0,2,0,0,2,1,0,0
1,4,3,5,4,0,5,2,0,0
3,2,0,13,12,3,5,1,2,0
9,12,6,25,12,4,10,2,1,1
2,6,7,20,14,8,7,5,0,1
9,35,28,58,54,21,20,14,6,5
4,7,11,19,24,4,7,4,2,1
8,8,11,27,24,8,10,5,0,0
9,13,10,36,23,10,11,4,2,0
5,10,16,30,28,5,11,4,5,0
1,2,3,1,2,1,1,0,0,0
0,1,2,6,2,2,0,1,1,0
6,4,6,21,17,5,5,2,0,0
3,0,0,3,3,2,0,0,0,0
0,1,0,1,2,1,1,2,1,0
0,2,0,4,3,0,0,0,1,0
0,0,3,3,5,1,0,1,0,0
2,6,4,16,17,3,7,2,1,1
5,15,14,24,23,8,13,4,5,3
1,4,6,5,13,3,4,4,0,1
7,17,4,25,16,5,7,6,1,0
0,3,0,8,2,0,3,0,0,0
1,2,2,5,3,0,2,0,0,0
3,2,12,21,17,8,8,6,1,1
