0,1,2,3,4
397,237,113,30,8
175,135,60,17,1
49,25,15,2,0
26,10,6,4,1
92,57,19,6,1
38,17,13,1,0
4,1,0,0,0
1,4,0,1,0
5,4,0,0,0
2,3,1,2,0
2,1,1,0,0
0,1,0,0,0
1,1,0,0,0
2,1,0,0,0
1,3,2,0,0
1,2,2,0,0
0,3,0,0,0
13,9,3,1,0
50,34,14,4,2
127,60,21,5,1
19,17,9,1,1
119,64,21,7,0
36,27,8,4,1
98,72,30,4,3
43,19,15,2,0
23,10,5,3,0
12,11,1,1,0
5,3,1,1,0
4,5,3,1,0
2,1,1,0,0
4,2,3,1,0
2,3,1,0,0
1,1,0,0,0
1,0,0,0,0
4,5,1,0,0
9,7,2,0,1
27,18,10,1,1
47,17,11,4,1
62,34,12,5,0
90,51,13,4,0
78,49,21,5,0
60,42,24,0,0
41,23,9,1,0
24,20,7,3,1
24,9,9,3,0
26,20,7,4,0
35,17,4,0,0
13,3,4,1,0
0,5,2,1,0
3,2,0,0,0
1,2,0,0,0
32,40,20,3,1
