0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12,1,4,0,0
174,145,66,10,3
64,48,18,5,1
10,8,4,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
2,2,0,0,0
2,1,2,0,0
1,0,1,0,0
1,0,0,0,0
0,0,0,0,0
1,0,0,0,0
1,3,0,0,0
2,1,0,0,0
0,0,0,0,0
21,15,7,3,0
12,5,2,0,0
9,7,6,0,0
64,45,16,3,0
105,70,33,5,0
63,46,16,1,0
12,15,6,0,0
3,5,0,0,0
5,2,0,0,0
4,0,2,1,0
4,2,1,1,0
3,0,1,1,0
2,0,0,0,0
2,1,1,0,0
2,3,0,2,0
0,5,0,0,0
3,1,4,0,0
3,1,1,0,0
5,2,1,1,0
4,4,1,0,0
18,17,10,0,0
68,42,21,4,0
84,55,22,3,0
37,40,14,1,1
14,10,1,1,0
7,4,1,1,0
5,3,1,1,0
4,2,2,1,0
0,0,0,0,0
4,1,0,0,0
