m,f
9,5
11,11
44,31
11,16
9,6
4,6
2,3
0,1
0,1
1,0
7,5
0,2
0,1
1,1
0,0
1,0
0,0
0,0
0,0
1,0
2,1
2,3
12,6
10,12
2,0
9,6
7,1
3,2
0,1
1,1
0,0
0,0
0,2
0,0
1,0
0,0
1,0
0,0
1,0
1,1
5,3
6,8
0,2
5,4
5,5
3,3
2,2
0,0
2,0
8,3
0,0
0,0
