m,f
0,0
0,0
0,0
0,0
1,0
4,6
31,45
68,82
152,159
159,178
76,83
61,89
57,77
17,10
129,131
34,35
3,4
1,1
5,1
3,5
4,2
3,0
4,5
1,1
1,0
1,1
3,2
3,1
5,2
4,2
6,14
4,4
46,42
3,5
10,15
2,0
10,14
6,8
20,21
61,62
25,46
93,112
28,34
109,113
63,93
54,63
74,93
29,27
4,4
8,11
6,9
17,19
