0,1,2,3,4
806,533,246,76,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5,3,0,1,0
44,29,5,4,0
20,18,4,3,0
34,22,16,3,1
133,87,37,14,1
161,108,55,11,3
58,30,17,5,0
56,32,13,4,1
32,17,4,1,0
15,2,8,2,0
47,25,14,2,1
137,92,43,10,3
86,61,28,6,0
2,0,1,0,0
9,8,4,0,0
3,1,1,0,0
1,1,1,0,0
2,1,0,0,0
0,0,0,0,0
0,2,0,0,0
2,1,2,0,0
1,2,0,0,0
2,0,0,0,0
5,3,3,0,0
23,14,4,3,0
23,26,4,3,0
10,3,1,0,0
