0
747
190
179
362
216
95
58
13
20
6
54
11
10
2
4
7
5
2
10
1
10
8
9
7
4
6
5
9
3
18
74
22
241
92
35
21
9
22
95
20
161
180
115
13
78
40
46
34
13
96
117
106
