m,f
377,424
219,226
18,32
2,2
91,103
8,9
32,46
8,5
4,2
30,24
3,5
5,7
3,1
21,21
5,5
2,1
2,2
1,1
3,4
22,19
47,61
14,23
3,4
31,37
73,77
74,94
42,60
33,48
17,21
74,93
9,10
11,11
51,42
14,21
19,17
8,7
3,2
21,34
8,7
5,7
24,22
94,115
20,24
35,30
16,18
46,75
77,94
47,65
28,31
28,26
15,16
8,7
