m,f
831,859
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,4
132,127
4,6
59,58
59,67
37,32
10,5
82,80
50,75
44,42
25,30
21,44
6,15
8,9
7,4
76,91
38,48
31,32
4,9
38,34
40,44
17,17
13,8
6,2
3,3
2,0
4,0
2,1
3,4
0,1
2,0
