0,1,2,3,4
358,241,114,26,9
241,154,76,28,7
108,71,28,12,2
81,50,16,6,2
16,16,4,4,2
2,1,1,1,0
0,0,0,0,0
0,0,0,0,0
1,1,1,1,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11,14,11,0,0
6,2,3,1,0
38,19,4,1,0
52,28,11,7,2
50,39,12,1,0
83,71,33,6,2
66,41,21,5,1
23,19,10,4,1
15,5,3,3,0
8,4,3,2,0
49,47,22,2,0
161,81,36,11,1
66,36,18,4,1
50,28,16,4,0
62,45,13,11,0
75,53,23,5,0
15,8,4,0,1
8,6,5,1,0
1,2,0,0,0
3,2,0,0,0
1,0,0,0,0
2,0,2,0,0
2,1,0,0,0
6,3,1,0,0
2,1,1,0,0
