0,1,2,3,4,5,6,7,8,9
80,152,151,381,355,126,191,125,61,46
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2,4,1,1,1,1,0,0
8,15,11,31,22,9,9,11,2,0
3,10,5,13,11,3,11,5,0,3
1,1,2,2,6,2,0,2,0,2
4,13,11,25,33,8,21,3,5,4
24,40,42,82,96,39,27,28,9,8
12,15,28,57,49,22,13,15,2,2
4,2,9,22,13,9,7,4,1,1
4,8,6,26,25,12,17,5,4,1
8,19,17,39,30,7,20,5,3,2
6,7,9,28,13,2,9,8,5,1
5,8,7,21,17,5,9,5,3,1
7,11,8,28,23,9,8,2,2,3
0,0,1,1,4,0,0,2,0,0
2,4,2,6,6,1,5,2,1,1
1,0,1,1,1,0,1,1,0,0
1,2,0,2,2,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0
2,7,2,15,20,5,7,4,4,2
0,1,0,8,1,0,1,0,0,0
3,1,2,12,7,1,2,0,1,0
0,0,0,0,2,0,1,1,0,0
0,0,0,1,0,0,1,0,0,0
0,0,2,1,0,0,0,1,0,0
0,0,1,0,1,0,1,0,0,0
0,0,0,0,2,0,1,0,1,0
1,1,0,2,2,0,1,0,1,1
1,1,0,1,0,0,0,0,0,0
1,0,0,1,0,0,1,0,0,0
