0,1,2,3,4
331,249,110,32,10
77,46,27,8,1
161,112,41,12,4
45,26,14,5,0
33,17,19,7,1
16,6,4,0,1
6,4,1,1,0
4,0,0,0,0
93,66,27,7,4
60,32,22,9,1
45,22,17,3,1
3,4,3,0,0
9,3,2,0,1
3,1,1,1,0
8,1,1,2,0
2,1,0,1,0
1,1,2,0,0
0,3,0,0,0
1,2,0,0,0
1,1,0,2,0
1,2,2,0,0
3,3,3,0,0
17,6,3,3,0
34,34,11,4,0
49,41,14,0,0
7,1,1,0,1
43,32,14,4,2
40,24,8,3,1
27,14,9,0,0
8,4,1,0,0
4,2,1,0,0
2,1,0,1,0
3,0,0,0,0
2,1,0,0,0
1,2,0,0,0
1,0,2,1,0
1,1,1,0,0
3,0,1,1,0
3,0,0,0,0
2,1,0,4,0
4,3,2,0,0
2,3,2,0,0
1,1,2,1,1
2,1,1,0,0
1,0,0,0,0
3,0,1,0,0
2,2,0,0,0
4,0,1,0,0
2,0,0,0,0
3,3,4,0,0
18,9,5,0,0
13,15,3,2,0
