0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
48,33,11,2,0
132,97,38,13,5
190,121,56,14,2
157,82,34,12,3
43,22,10,6,2
7,2,2,1,0
2,1,0,0,0
4,3,2,1,0
1,0,2,1,0
0,2,2,0,0
2,2,1,0,1
3,3,1,0,0
5,2,0,0,0
4,1,3,0,0
2,2,3,1,0
111,80,37,8,2
10,8,1,0,0
6,5,4,0,0
45,30,14,6,2
69,44,25,5,0
31,34,5,4,0
57,33,15,4,1
132,75,30,4,0
137,92,42,4,1
50,31,13,5,1
33,23,9,4,1
36,9,12,4,0
19,13,7,0,0
18,10,9,1,0
10,3,6,1,0
4,5,0,0,0
2,5,1,0,0
1,0,0,0,0
3,3,1,0,0
1,2,0,0,0
0,0,0,0,0
1,3,1,0,0
6,1,0,2,0
20,11,3,1,1
28,27,4,4,1
50,30,13,3,0
62,42,10,3,0
44,16,5,2,1
34,25,11,1,0
45,20,17,1,0
78,46,20,4,0
57,38,14,3,1
17,6,0,2,0
