m,f
414,467
154,179
50,55
112,96
25,25
38,39
6,0
2,3
1,1
0,3
1,1
0,2
3,6
2,0
6,4
0,4
3,6
3,1
14,20
40,60
72,78
47,65
45,46
59,65
39,55
28,26
22,22
11,11
54,61
24,25
7,11
23,18
10,14
6,4
1,2
1,4
2,3
2,9
5,14
11,21
30,39
56,70
43,56
50,60
17,34
28,32
36,27
34,49
14,21
19,25
2,3
5,7
