m,f
243,246
248,253
166,199
18,25
54,62
44,50
13,25
25,21
2,4
3,7
4,5
4,3
1,0
3,5
4,4
1,0
1,7
1,0
4,6
3,4
3,7
1,0
4,5
3,0
4,3
2,4
4,4
7,7
28,31
29,25
86,113
76,67
60,85
50,83
20,35
69,67
40,32
30,32
42,45
52,55
16,23
21,35
82,71
24,27
13,12
10,10
5,7
5,4
5,2
6,9
3,4
2,5
