m,f
310,316
187,192
84,91
159,187
73,74
1,2
1,0
1,2
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6,4
27,25
1,7
0,0
0,2
23,36
16,16
31,35
66,80
49,40
134,155
67,80
48,43
52,51
13,30
112,111
22,24
7,16
4,8
6,2
48,66
22,24
10,17
43,35
2,1
0,1
2,1
