0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
2,6,5,17,15,4,6,4,3,0
5,7,5,23,24,5,6,3,5,1
8,24,16,45,32,6,17,11,5,6
36,52,59,126,102,45,46,34,11,9
7,27,19,44,49,11,30,10,4,4
5,5,2,14,12,2,8,5,1,0
6,16,32,49,48,15,20,12,6,2
3,6,11,23,17,5,9,2,2,4
12,15,20,26,36,10,11,9,1,2
2,5,3,16,22,6,11,4,2,4
4,3,1,13,11,4,11,2,0,1
1,0,1,0,3,1,0,1,0,0
0,0,0,0,1,0,2,1,0,0
1,1,0,0,1,1,0,0,0,0
0,3,0,4,2,1,3,2,1,0
1,2,0,5,4,1,0,0,1,0
0,4,0,3,1,1,0,0,0,1
0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,1,0
1,1,0,3,2,0,0,0,0,0
0,2,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1
0,0,0,2,1,0,1,0,0,0
1,0,0,0,0,1,3,0,0,0
0,0,0,3,2,0,0,0,0,0
0,0,1,3,1,0,1,1,1,0
1,2,0,1,1,1,1,0,1,1
0,1,1,1,1,0,2,0,0,0
0,1,1,0,0,0,2,0,0,0
0,2,3,6,2,0,4,1,1,0
8,13,9,26,27,8,8,6,0,0
3,22,14,33,29,3,11,7,5,2
14,26,32,71,54,23,26,14,5,8
16,21,15,37,41,18,13,8,5,1
7,10,8,19,21,6,9,4,1,1
9,6,11,24,14,5,7,4,1,1
11,24,28,62,59,17,24,12,3,1
8,13,14,29,36,6,10,6,2,1
3,4,14,20,12,5,8,2,2,0
3,5,4,14,11,7,6,2,0,2
4,8,4,19,11,3,7,5,0,2
4,6,5,10,15,2,10,2,0,2
1,0,3,4,3,3,3,1,0,0
0,1,3,3,0,1,0,0,0,0
