m,f
76,49
34,31
22,10
16,7
6,3
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
2,0
0,0
6,2
10,11
9,8
8,7
2,2
13,5
8,12
7,7
6,3
4,2
3,5
16,23
7,3
0,0
6,8
7,5
2,1
1,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
