0
0
0
0
0
0
29
978
531
80
24
16
7
6
9
0
2
5
4
7
5
0
1
4
5
2
55
312
480
238
146
128
34
21
50
50
21
11
7
11
9
2
6
1
3
6
7
25
178
276
180
217
192
