0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,11,7,1,0
475,321,142,35,5
273,163,74,18,3
46,21,9,4,0
14,4,4,2,0
9,6,1,0,0
4,3,0,0,0
2,1,3,0,0
5,2,2,0,0
0,0,0,0,0
0,1,1,0,0
3,2,0,0,0
4,0,0,0,0
6,0,1,0,0
3,2,0,0,0
0,0,0,0,0
0,0,1,0,0
2,2,0,0,0
1,4,0,0,0
1,0,1,0,0
26,18,8,3,0
156,104,47,4,1
252,159,54,14,1
115,81,34,6,2
66,41,31,8,0
73,34,16,5,0
23,4,7,0,0
6,9,5,1,0
29,13,6,2,0
22,17,9,2,0
12,8,1,0,0
6,3,0,2,0
3,1,0,2,1
3,6,0,2,0
5,2,2,0,0
1,0,1,0,0
2,1,3,0,0
0,1,0,0,0
3,0,0,0,0
3,1,2,0,0
4,2,1,0,0
17,6,2,0,0
85,57,27,8,1
140,95,38,3,0
105,51,19,5,0
106,70,30,11,0
105,59,26,2,0
