m,f
221,261
209,222
165,196
104,108
50,40
43,37
1,1
6,5
6,7
1,4
2,0
5,7
7,0
4,1
0,5
3,3
0,2
6,4
2,1
2,0
4,1
7,3
3,6
5,4
3,3
3,3
4,5
9,10
26,31
102,90
24,28
19,36
74,75
48,41
44,47
53,62
31,39
41,55
6,4
70,74
46,73
57,39
11,22
5,4
2,8
21,9
21,34
23,27
5,6
6,2
3,6
1,2
