0,1,2,3,4
809,536,251,76,21
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4,4,1,1,0
17,12,5,3,0
29,10,12,1,1
36,19,10,0,1
34,23,9,2,0
97,61,22,8,0
10,4,6,1,1
97,51,18,6,2
41,35,7,3,0
34,18,11,3,1
199,143,58,9,3
45,42,15,2,2
81,60,22,4,0
38,32,24,7,0
8,7,3,1,0
4,1,2,0,0
30,22,4,5,0
20,5,9,1,0
13,4,3,1,1
2,1,3,0,0
3,1,1,0,0
5,3,0,0,0
3,0,0,2,0
0,1,0,0,0
1,1,1,0,0
2,3,0,0,0
1,4,0,0,0
2,1,1,0,0
