0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,3,0,0,0
90,48,27,5,1
61,31,13,6,2
109,83,24,11,2
121,84,35,10,1
254,180,83,22,4
108,58,34,11,2
8,12,6,1,0
30,17,2,1,0
14,8,6,1,0
2,3,0,0,0
1,3,0,0,0
3,4,0,1,0
24,13,2,2,0
3,0,0,1,0
2,2,1,0,0
3,6,0,0,0
7,1,2,2,0
4,1,1,0,0
2,0,1,0,0
3,1,1,1,0
2,1,0,1,1
1,1,1,0,0
1,0,0,0,0
4,2,2,0,0
4,0,1,0,0
2,1,0,0,0
1,1,0,0,0
3,3,0,1,0
4,2,3,0,0
5,2,2,0,0
1,0,0,0,0
17,8,8,1,1
41,14,8,3,0
15,15,2,1,0
31,15,7,1,0
14,9,2,2,0
85,55,23,3,0
83,62,28,5,1
52,21,19,4,0
17,14,8,6,0
80,50,20,3,0
31,22,3,5,0
5,3,2,1,0
38,33,7,4,0
10,10,5,1,0
37,36,19,1,0
68,37,17,2,0
