m,f
380,403
223,220
206,210
51,66
66,46
14,23
3,2
3,2
0,2
3,1
1,6
0,2
1,0
4,5
0,1
2,8
2,0
22,14
53,75
108,123
88,95
35,43
32,20
33,34
47,50
12,6
55,52
5,9
15,18
4,8
2,4
8,4
3,2
11,13
3,8
29,20
24,36
106,108
94,113
56,60
19,20
26,20
6,2
9,14
4,4
27,27
18,21
59,53
8,9
22,33
7,8
31,26
