0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,1,0,1,1
3,8,18,26,22,11,11,5,3,0
9,9,11,26,26,6,11,4,2,0
4,14,17,41,43,10,21,10,4,3
10,18,14,54,42,21,25,10,4,4
21,29,33,64,65,24,29,16,10,8
5,8,10,26,16,2,14,4,6,2
2,1,3,2,3,0,6,0,0,0
5,13,4,18,17,9,9,4,2,1
3,2,5,8,5,4,4,4,0,0
1,0,1,2,2,1,0,3,0,0
0,3,2,2,5,0,3,1,0,0
1,2,2,3,1,0,1,0,0,0
0,1,1,0,0,2,0,1,1,0
0,0,0,1,1,0,2,0,1,0
0,1,1,2,0,0,1,0,1,1
0,1,1,1,0,0,0,0,1,0
0,2,1,3,1,0,1,2,1,0
4,8,7,16,13,5,7,7,3,2
1,2,3,7,7,4,5,2,0,0
3,13,6,28,20,4,7,7,2,4
4,4,7,8,9,1,4,1,1,0
9,8,8,25,34,4,16,6,6,3
7,11,11,20,22,8,10,3,1,0
1,6,9,15,12,3,7,1,1,2
0,6,7,15,13,1,8,2,1,0
6,18,12,36,29,5,20,10,2,1
7,14,10,26,29,11,13,3,5,2
6,10,8,39,24,8,18,3,4,0
5,8,8,17,17,4,7,1,2,0
16,24,28,61,45,22,21,12,4,4
5,11,8,23,15,2,11,1,0,1
3,9,8,22,18,4,10,10,4,1
5,7,13,21,29,12,11,6,2,2
4,2,5,5,17,3,1,4,1,0
2,2,2,7,5,2,6,2,1,2
0,0,0,1,2,0,3,0,0,0
1,0,1,4,7,0,0,0,1,0
1,0,1,1,0,1,3,1,1,0
1,0,3,2,2,2,1,1,0,0
1,7,8,7,15,7,3,2,0,0
7,7,13,17,13,3,9,5,0,0
4,9,10,26,26,7,14,2,0,1
4,4,5,3,8,2,4,0,0,0
0,0,2,2,2,0,1,1,0,0
1,1,0,3,3,0,1,0,0,0
0,0,0,5,3,0,1,0,0,0
