m,f
0,0
0,0
0,0
0,0
1,2
76,53
28,22
60,73
60,65
168,178
47,59
52,56
83,102
55,79
18,27
17,12
7,6
26,33
91,85
38,36
4,11
0,1
1,5
4,2
3,1
6,6
7,3
3,4
2,6
2,1
3,10
5,2
2,4
2,2
4,7
8,10
2,2
31,32
38,37
9,8
53,69
150,166
64,86
46,53
39,48
22,27
55,59
20,20
6,7
5,3
30,28
3,4
