0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,2,0,0,0
61,36,26,5,1
26,13,6,5,0
55,48,22,6,2
55,46,19,5,0
171,123,39,12,1
55,33,13,3,2
53,34,15,6,0
97,46,34,7,1
74,32,24,3,1
23,12,8,1,1
15,12,1,1,0
8,2,1,2,0
29,17,7,5,1
90,55,23,8,0
41,27,5,1,0
7,5,3,0,0
0,1,0,0,0
3,2,1,0,0
2,2,1,1,0
3,0,1,0,0
6,1,4,1,0
3,5,2,0,0
2,3,1,1,0
1,3,3,1,0
2,1,0,0,0
6,4,2,1,0
2,5,0,0,0
4,2,0,0,0
2,2,0,0,0
6,2,1,1,1
7,9,1,1,0
2,2,0,0,0
33,20,8,2,0
41,21,11,2,0
4,7,3,3,0
51,45,21,5,0
147,112,44,12,1
79,40,28,2,1
59,27,10,3,0
40,25,20,2,0
26,16,6,0,1
64,32,12,6,0
23,11,4,1,1
6,6,1,0,0
6,0,2,0,0
31,19,8,0,0
3,2,0,2,0
