0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,0,0,0
0,3,1,0,0
44,35,15,5,0
115,68,26,10,1
116,74,33,7,2
56,43,21,6,2
206,146,71,13,2
107,63,22,6,1
49,23,15,3,0
42,31,15,5,1
5,2,1,1,0
3,2,0,0,0
4,3,0,0,0
3,3,2,1,0
0,0,1,0,0
1,2,0,0,0
1,2,0,0,0
3,2,1,0,0
2,1,0,0,1
0,0,0,0,0
1,0,2,0,0
8,4,2,1,0
0,1,0,0,0
38,27,14,1,0
37,22,7,2,1
1,4,0,0,0
2,1,0,1,0
4,1,2,0,1
7,3,1,0,0
6,1,0,0,0
18,7,7,0,0
2,1,0,0,0
20,24,8,2,0
11,14,9,1,0
26,12,6,0,1
26,16,8,1,0
15,8,2,0,0
64,49,21,5,1
97,74,23,4,1
59,33,12,4,1
43,32,17,0,0
66,37,16,4,0
28,16,4,2,0
35,18,12,1,0
47,30,15,0,0
32,10,11,3,0
56,22,6,4,0
18,20,5,2,0
