0,1,2,3,4
187,111,57,17,2
159,94,55,19,6
105,61,35,11,4
42,27,14,1,1
210,152,74,17,6
97,79,16,11,1
29,29,10,5,1
38,24,16,2,1
17,12,5,0,2
5,2,0,0,0
5,2,0,0,1
2,7,0,1,0
5,1,2,0,0
5,1,0,1,0
3,3,1,1,0
3,2,1,0,0
1,1,0,0,0
3,1,1,0,0
6,2,1,0,0
3,2,0,0,0
2,1,1,0,0
4,5,1,0,0
32,14,6,0,0
51,30,10,5,1
67,64,19,2,1
9,4,3,1,0
99,71,29,10,1
26,32,11,3,1
78,40,24,8,2
34,19,6,3,0
15,12,8,2,0
8,8,2,0,1
4,6,0,1,0
21,21,6,1,0
2,1,1,0,0
3,2,4,0,0
2,2,1,0,0
0,0,0,0,0
4,2,1,1,0
5,2,1,0,0
0,0,0,0,0
3,0,4,0,0
10,8,0,0,0
31,17,8,2,0
23,17,2,0,0
27,16,1,3,1
107,62,31,4,1
13,13,1,1,0
82,68,24,4,0
5,7,1,0,0
31,22,6,2,1
39,22,11,0,0
