0,1,2,3,4
4,2,2,1,1
8,11,3,1,0
33,19,17,1,2
12,7,5,3,1
29,10,6,4,1
5,3,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,0,1,0,0
2,6,2,0,0
1,0,0,0,0
4,1,1,0,0
0,2,2,1,1
7,3,2,1,0
2,5,3,0,0
7,5,4,2,1
6,20,6,2,1
5,1,1,0,0
2,1,0,0,0
1,0,0,0,0
6,2,1,0,0
4,3,0,2,0
3,1,2,0,0
0,0,1,0,0
0,0,1,0,0
0,0,0,0,0
1,2,3,0,0
3,4,2,1,0
1,2,0,1,0
7,4,1,1,0
0,0,0,0,0
2,0,1,0,0
0,1,0,0,0
