0,1,2,3,4,5,6,7,8,9,10
254,138,25,79,65,15,57,11,69,64,15
7,5,0,3,8,0,4,0,51,2,0
27,43,1,8,4,0,1,0,1,2,1
0,0,1,1,8,0,3,0,2,2,0
0,0,1,49,38,0,3,0,0,0,1
1,0,0,5,2,0,1,37,1,0,0
0,3,1,0,1,2,0,63,1,1,0
0,0,0,0,0,53,0,17,1,0,36
0,0,0,0,0,5,1,0,3,0,5
0,3,0,0,2,7,0,0,1,0,3
0,0,0,1,2,1,1,1,1,2,6
2,0,2,1,7,4,0,0,0,1,3
1,0,0,1,0,1,0,0,0,2,0
1,0,1,0,2,2,0,1,1,1,2
0,0,1,2,0,0,1,0,0,0,1
1,0,1,1,0,0,0,1,0,1,2
1,0,2,2,0,0,1,1,1,2,1
1,0,2,0,0,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
0,0,1,4,0,1,2,1,0,0,1
1,0,120,2,0,1,0,0,1,41,32
1,0,6,0,1,2,1,0,0,0,1
0,1,3,1,0,0,2,0,0,2,3
0,0,2,1,1,2,0,0,0,1,1
1,1,2,7,0,0,0,0,0,1,0
0,0,2,56,1,0,1,0,1,0,0
1,1,2,49,0,3,1,0,0,1,0
0,0,1,18,1,0,1,0,1,0,0
3,0,7,0,2,1,51,0,0,0,0
0,1,1,2,0,46,0,0,1,0,0
0,0,0,0,0,0,0,1,0,1,1
0,0,0,1,3,0,0,1,1,0,0
1,1,2,1,44,2,0,1,0,1,0
0,2,0,2,56,0,4,0,0,0,2
0,1,1,1,1,2,1,0,0,1,0
1,0,2,3,19,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1,1,0
0,1,1,0,0,0,0,0,2,2,1
0,0,0,1,2,1,0,0,1,1,1
0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,0,0,2
1,1,0,2,0,1,0,0,1,1,0
2,2,1,2,0,0,1,0,0,1,1
31,1,1,2,2,0,2,0,0,0,0
175,1,0,2,0,0,0,0,1,0,0
10,1,1,2,1,1,0,0,0,1,3
40,0,0,0,1,1,0,1,0,0,0
3,0,2,0,0,0,0,1,0,0,0
5,0,0,3,2,0,0,0,1,1,1
2,0,0,2,0,1,0,0,0,0,1
3,1,1,0,0,2,0,0,0,1,0
