0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,3,1,0,3,0,1,0
1,5,4,12,5,3,4,1,2,2
5,7,7,25,19,1,5,3,2,1
14,18,12,38,45,16,25,16,3,6
8,11,14,37,35,9,16,4,5,4
8,17,15,40,30,7,19,13,6,1
21,43,37,95,83,32,35,24,11,12
17,24,27,68,72,23,37,19,4,3
9,24,28,60,44,12,23,10,7,4
1,3,9,15,12,9,3,3,1,1
1,2,4,10,9,6,4,2,1,0
0,1,2,5,4,1,3,1,0,1
0,0,0,2,0,2,2,1,0,0
4,7,1,8,7,2,7,2,1,0
3,1,3,5,10,0,4,2,0,1
0,0,1,2,0,0,0,0,0,0
1,1,1,0,0,0,0,2,0,1
0,1,0,1,3,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0
0,1,1,0,1,0,0,0,0,0
0,1,0,1,0,2,0,0,0,0
0,1,2,1,1,0,1,0,0,0
1,3,0,2,1,0,0,0,1,0
0,0,3,1,0,2,1,1,0,1
2,0,0,0,1,2,0,0,0,0
1,0,0,2,1,1,0,0,0,0
0,2,0,1,0,0,2,0,1,0
0,1,2,2,0,1,0,0,0,0
0,0,0,2,2,0,1,1,0,0
0,1,0,0,1,0,0,0,0,0
0,0,1,3,1,2,0,0,0,0
0,0,0,2,1,0,1,1,0,0
2,2,2,9,4,2,5,0,0,0
0,0,0,3,3,0,2,0,0,0
3,3,4,11,5,5,4,0,0,0
4,5,3,13,17,2,4,4,3,1
8,14,6,26,40,9,13,5,1,3
5,16,14,29,24,8,14,7,1,2
4,9,7,21,26,12,5,7,1,1
15,20,22,54,31,17,15,10,3,3
1,10,9,27,13,7,11,8,2,0
3,6,13,17,20,9,6,4,1,0
0,3,1,2,4,3,1,3,1,0
11,26,21,60,31,11,22,12,3,4
2,2,1,4,4,0,2,2,0,0
1,1,1,2,3,2,3,0,1,0
0,4,2,4,3,3,2,0,0,0
1,3,6,9,13,3,7,1,0,0
