m,f
316,331
235,268
145,166
85,90
3,10
5,1
3,1
2,5
5,4
4,3
5,3
0,0
4,4
1,2
3,1
1,1
3,0
18,15
53,51
63,75
81,107
42,39
65,85
67,70
31,33
6,9
10,10
18,12
20,29
7,20
11,9
0,2
3,0
3,1
3,2
7,11
35,48
51,53
41,64
87,82
21,29
57,87
43,51
24,24
9,10
3,0
11,14
17,17
24,16
11,18
6,4
3,2
