m,f
20,13
33,22
36,44
9,10
1,4
8,5
3,2
1,1
12,10
12,8
3,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
8,5
11,8
6,12
5,4
5,3
3,3
1,4
2,2
0,1
5,3
2,4
6,6
10,7
19,11
6,4
0,0
1,0
0,0
0,2
3,5
4,7
2,3
0,3
9,3
7,5
8,4
2,4
11,11
11,9
8,10
