0,1,2,3,4
7,7,4,2,0
27,19,17,6,3
7,3,1,1,0
11,13,9,4,2
16,11,5,7,2
9,10,0,0,2
4,9,3,0,2
0,0,0,0,0
6,4,1,2,1
3,2,1,1,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,0,5,1,1
0,1,2,0,0
12,8,5,1,0
0,1,0,0,0
0,1,0,0,0
1,2,1,0,0
2,2,2,0,0
2,2,2,0,0
0,2,1,1,0
0,0,0,0,0
4,0,3,0,1
5,4,3,2,1
9,3,1,1,1
3,4,4,1,1
2,3,0,0,1
0,1,1,0,0
5,1,1,0,0
3,1,0,0,0
9,3,2,2,0
3,4,1,1,1
3,2,0,0,0
3,2,1,1,1
3,2,1,0,0
0,0,0,0,0
0,0,1,0,0
4,3,3,2,0
1,0,2,0,0
3,5,2,1,0
