0,1,2,3,4
225,136,64,29,5
163,102,55,18,3
84,36,27,7,3
164,127,48,11,6
128,77,31,5,1
45,36,14,4,3
12,5,2,4,0
7,0,2,1,0
46,36,21,6,1
4,4,1,1,0
4,3,2,0,0
4,2,1,0,0
7,7,2,0,1
1,0,0,0,0
1,2,3,0,0
4,0,0,1,0
3,1,1,1,1
3,2,1,1,0
2,0,1,0,0
6,1,3,0,0
1,1,0,0,0
0,1,0,0,1
2,4,1,0,0
12,10,0,4,0
3,3,0,1,0
11,11,3,1,2
37,18,11,4,0
89,45,20,8,1
6,7,5,1,0
23,14,3,2,0
20,9,12,1,0
17,12,2,1,1
42,27,11,1,0
114,67,30,8,1
66,34,14,9,1
4,6,1,3,1
67,46,16,5,1
4,3,1,0,0
45,29,10,2,1
7,2,4,0,1
5,2,1,1,1
1,5,1,0,0
36,23,11,3,1
10,3,2,2,1
17,11,5,3,1
59,43,17,1,1
74,46,19,6,0
4,9,5,1,0
7,10,1,2,0
9,3,2,2,0
4,6,2,1,0
8,5,3,3,0
