0,1,2,3,4
287,199,102,29,7
334,242,103,27,8
135,73,33,10,4
31,16,8,4,2
68,40,23,7,0
39,31,13,6,3
11,6,3,2,0
6,4,1,0,1
5,5,1,0,0
9,6,2,1,1
0,1,0,0,0
1,7,1,1,0
3,4,1,0,0
3,4,2,0,0
2,0,1,0,0
3,0,0,1,0
2,2,1,1,0
4,2,1,0,0
1,3,0,0,0
5,4,0,0,0
3,1,0,0,1
1,0,0,0,0
4,0,0,1,0
6,1,0,2,0
1,0,0,0,0
1,4,0,0,0
4,3,1,0,1
0,2,1,1,0
6,2,1,0,0
2,1,0,0,0
11,3,4,1,0
53,30,10,4,1
39,28,16,6,0
55,32,16,3,0
59,34,15,8,0
112,63,30,5,4
50,37,12,4,1
99,59,30,8,2
92,82,27,2,2
111,84,36,6,2
44,36,26,6,1
53,37,16,9,1
44,29,18,2,0
14,11,2,4,0
15,9,4,2,0
8,7,4,1,0
2,2,2,0,0
2,3,2,2,0
8,6,4,0,0
2,1,0,0,0
2,1,2,1,0
4,4,1,0,0
