m,f
275,283
341,348
101,109
93,98
19,15
5,9
6,6
3,5
4,10
5,5
1,3
5,6
6,2
7,6
4,5
3,6
3,1
8,4
31,29
83,96
59,76
29,29
104,130
34,36
51,55
13,12
3,7
8,3
2,7
4,3
4,2
0,2
5,2
6,7
8,6
1,2
4,5
12,14
36,35
30,40
68,74
17,19
34,29
58,63
5,3
44,58
6,8
29,33
6,6
7,7
6,7
2,2
