0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,1,3,0,2,1,1,2
13,0,4,0,9,0,0,1,10,14,4
32,5,1,0,5,11,0,0,0,1,0
0,25,15,4,0,0,0,9,0,0,3
0,0,3,12,0,2,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,6,0,0
1,0,0,0,0,0,0,0,0,0,0
10,0,0,0,2,0,0,0,5,0,0
0,0,0,0,6,0,0,0,1,0,0
12,0,0,0,5,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,3,0,6,2,0,0
0,0,1,0,0,6,0,2,0,1,0
0,0,1,0,0,0,0,1,0,3,0
0,0,16,0,0,3,0,0,0,0,0
0,0,3,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,2,0
0,2,0,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,1,6
0,0,0,5,0,0,0,0,0,0,4
0,1,0,0,0,0,3,0,0,0,1
0,10,0,1,0,0,0,0,0,0,0
0,7,0,2,0,0,7,0,0,0,0
0,0,0,2,0,0,1,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
