0,1,2,3,4,5,6,7,8,9
26,39,27,90,99,33,39,27,19,12
6,20,18,43,37,8,18,10,3,9
16,35,35,87,65,32,36,25,14,14
25,38,32,67,54,20,40,25,9,8
9,22,34,74,74,25,41,25,11,3
1,5,6,23,24,6,10,3,2,1
7,9,21,24,31,14,18,16,1,4
1,0,0,0,1,0,0,1,1,0
0,1,0,2,3,0,1,0,0,0
0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0
0,0,1,1,0,0,1,0,0,0
1,0,1,0,0,1,1,0,0,0
0,0,0,1,2,1,0,0,0,2
0,0,0,0,1,0,2,0,0,0
0,1,0,0,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0,1,3,0,2,1,0,0
2,1,1,5,1,0,1,0,0,0
1,1,1,6,3,1,1,0,1,0
2,11,5,12,12,5,11,4,1,0
4,7,3,15,14,4,5,2,0,0
5,12,14,26,30,7,16,7,5,5
15,20,24,71,73,23,36,12,9,6
4,6,7,26,12,3,15,7,3,1
9,11,15,24,21,10,13,9,6,1
8,7,6,19,33,8,13,10,3,2
8,15,10,23,14,3,11,9,0,0
5,10,10,31,24,5,9,5,2,1
3,1,2,6,7,1,1,0,0,1
5,7,10,20,16,7,7,7,4,0
0,1,1,0,1,1,0,0,0,0
4,7,11,10,25,8,10,5,1,1
0,2,2,7,3,5,7,0,2,0
0,0,0,3,1,1,0,0,0,0
2,2,6,10,8,4,6,2,1,1
0,3,0,2,2,1,0,0,0,0
1,0,0,4,1,1,0,0,1,0
3,0,6,5,5,4,1,1,1,0
1,2,1,3,0,1,0,0,0,0
1,3,0,2,2,1,2,0,0,2
0,2,1,0,1,1,0,0,0,1
2,1,1,2,3,0,1,0,0,0
1,1,1,3,2,0,1,0,0,0
2,1,0,3,5,1,1,0,0,0
2,3,6,12,10,4,1,1,3,1
2,5,7,13,8,4,10,2,2,0
2,5,3,10,7,3,8,5,0,0
1,0,1,2,5,0,1,1,0,0
5,2,8,9,19,3,8,5,2,0
7,14,13,33,28,4,14,7,1,1
