0,1,2,3,4
820,537,251,74,22
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,4,2,0,0
1,2,0,0,0
40,30,6,2,0
30,29,6,3,0
38,38,18,2,1
58,35,13,5,1
91,46,28,4,1
40,32,9,11,0
58,38,9,3,1
79,48,17,5,1
40,37,18,3,1
58,34,22,4,0
9,3,2,0,0
17,9,5,2,1
44,29,14,4,1
27,11,8,3,0
3,2,3,0,0
24,20,15,3,0
33,19,9,3,2
30,17,14,4,0
13,8,6,2,0
2,4,1,0,0
95,72,35,7,1
3,6,1,0,0
9,4,0,0,0
8,8,1,0,1
11,2,3,0,0
