0,1,2,3,4
5,2,4,1,2
30,15,12,6,3
24,19,11,8,5
7,2,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,1,1,0
10,5,2,2,0
24,19,6,5,2
15,9,8,2,1
10,9,4,2,1
10,8,3,2,0
2,5,1,0,0
10,7,5,1,1
3,3,0,0,1
0,0,2,0,0
0,2,1,0,0
0,1,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,1,0,0
2,0,2,0,1
9,4,6,1,0
9,6,1,1,0
4,4,0,1,0
5,3,3,0,1
5,10,1,0,0
10,5,2,0,0
4,0,0,1,0
0,0,0,0,0
3,3,1,0,1
4,4,0,1,1
3,0,1,0,0
0,0,0,0,0
0,0,0,0,1
0,0,0,0,0
0,0,0,0,0
