0,1,2,3,4,5,6,7,8,9,10
0,4,0,2,2,0,4,0,0,0,0
10,0,0,0,7,1,12,0,2,0,7
7,21,5,1,3,1,3,4,14,19,2
4,2,14,14,2,10,1,0,1,0,2
18,0,0,1,0,5,0,0,0,4,0
0,0,0,3,0,1,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2,0,0,0,0,0
0,9,1,2,3,4,2,0,1,0,0
0,3,11,0,0,0,2,10,8,0,0
0,7,4,9,4,5,6,1,0,0,5
0,0,0,2,14,5,1,4,0,0,0
0,0,0,7,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,3
0,0,0,1,6,1,4,0,1,0,8
0,0,0,1,1,0,2,0,0,0,2
0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0
0,3,0,0,1,0,0,0,0,0,0
0,17,0,1,0,0,1,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0
0,2,2,10,0,6,3,0,5,0,0
0,0,1,3,1,0,3,1,5,0,0
0,0,5,0,6,2,5,0,4,0,0
0,0,8,0,6,5,2,0,1,0,0
0,0,6,0,2,0,0,0,4,0,0
0,0,0,0,0,0,1,0,0,0,6
0,0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1
