0,1,2,3,4,5,6,7,8,9
1,0,3,1,2,0,2,1,1,0
2,2,0,5,8,0,9,6,2,2
2,0,4,4,5,5,3,8,0,2
0,2,6,5,10,6,4,3,4,2
0,4,2,7,5,1,3,1,3,1
0,0,0,4,0,0,1,1,1,1
0,0,0,2,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,2,1,3,1,0,0,0,0
0,0,0,6,2,1,1,1,1,2
0,0,0,2,1,1,1,1,0,0
0,0,0,0,3,0,1,0,1,0
0,1,1,2,3,2,7,2,2,1
0,1,0,0,2,2,1,0,0,0
0,2,3,4,2,0,6,1,1,0
0,0,0,2,1,0,1,0,0,0
0,1,7,3,5,4,1,1,2,0
1,3,1,6,5,3,7,1,2,3
0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,1,2,0,0,0
0,0,0,1,1,1,1,0,1,0
0,0,1,0,1,1,0,1,0,0
0,0,2,3,3,0,1,3,1,1
0,0,0,0,0,1,0,1,0,0
0,1,0,0,2,1,2,1,0,0
0,0,0,0,0,2,0,0,0,0
