0,1,2,3,4
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
70,42,13,6,1
147,81,36,11,2
209,145,62,14,2
103,59,31,11,1
33,12,5,2,1
2,1,0,0,0
3,2,1,0,0
2,2,0,0,1
0,0,1,0,0
1,1,0,1,1
0,0,0,0,0
2,1,0,0,0
1,1,0,0,0
4,3,0,1,0
1,3,0,0,0
3,2,2,0,0
3,4,0,0,0
18,10,4,2,0
57,40,18,4,2
62,28,10,4,0
59,34,23,5,1
79,58,18,4,1
107,62,30,11,0
35,30,24,3,1
44,23,9,4,0
89,48,17,6,1
43,27,17,5,0
16,12,3,1,0
6,1,2,2,0
9,0,1,0,1
3,4,0,0,0
2,1,0,0,0
1,1,0,0,0
0,0,0,0,0
10,5,1,2,0
5,2,2,0,0
127,100,44,8,3
32,22,11,0,0
46,37,12,3,0
66,34,5,3,0
25,17,6,3,0
43,30,21,1,0
65,40,17,7,1
84,49,17,6,0
45,36,14,4,0
14,9,7,1,0
20,13,6,3,0
34,13,9,5,0
