m,f
304,348
194,196
146,148
68,68
74,85
17,31
6,4
1,0
3,3
2,4
6,5
0,2
3,4
1,5
3,4
1,2
5,3
1,2
1,2
4,6
24,12
25,31
77,83
55,57
61,84
73,84
61,60
10,12
32,41
7,6
40,43
7,3
25,23
3,1
9,10
5,4
1,6
6,3
2,5
5,5
1,2
4,3
23,20
37,29
51,73
48,40
38,54
7,10
10,14
18,33
5,5
67,66
