0,1,2,3,4
9,8,2,1,2
12,7,2,1,1
21,25,14,5,4
13,9,10,2,1
11,10,6,1,0
7,14,9,3,2
4,2,4,3,0
2,1,1,0,0
2,4,0,0,0
2,0,0,0,0
3,0,2,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,1,0
5,5,1,1,0
12,8,9,2,0
7,7,0,0,0
2,3,0,1,1
3,5,0,0,1
3,2,2,1,0
3,4,4,1,2
1,0,1,0,0
7,2,5,2,1
5,5,3,0,0
4,1,0,0,0
11,8,4,0,0
3,4,0,2,0
3,2,3,1,0
2,1,0,0,0
5,1,4,1,0
4,5,1,2,0
10,8,0,2,0
7,3,2,0,1
1,0,3,0,0
1,0,0,0,0
1,0,0,0,0
