0
1694
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
352
415
202
94
36
12
1
4
5
1
3
7
1
2
0
3
4
2
9
66
199
284
165
121
12
52
13
25
5
34
25
7
7
9
6
5
