m,f
0,0
0,0
0,0
0,0
362,396
208,224
10,20
16,7
2,3
3,1
2,1
3,2
1,4
2,1
2,1
0,2
7,9
5,4
36,29
65,84
77,72
20,28
47,59
24,25
19,13
27,32
48,55
54,55
160,188
97,108
28,31
20,20
16,7
6,7
1,3
2,8
1,2
2,2
4,2
4,1
2,7
7,8
34,41
36,43
12,5
8,2
17,15
43,41
41,68
51,60
89,103
89,103
