0,1,2,3,4
271,160,88,16,4
198,125,59,20,1
35,27,8,4,1
93,64,13,6,1
140,111,50,7,1
42,19,9,6,1
41,15,13,2,1
0,0,3,0,0
3,6,0,1,0
0,1,1,0,0
1,1,0,0,0
1,1,1,0,0
3,3,2,0,0
2,0,1,1,0
5,1,1,0,0
0,3,5,0,0
5,1,1,2,0
35,22,7,1,1
57,30,15,3,1
19,9,4,1,0
50,31,13,4,0
95,52,17,3,1
49,23,21,3,2
44,28,10,4,0
72,35,15,6,0
13,7,4,1,0
14,13,4,1,0
42,29,15,2,1
5,4,2,0,0
49,26,10,1,0
1,4,0,0,0
7,9,6,0,0
5,2,2,0,0
2,1,0,0,0
14,5,2,0,0
37,15,10,2,0
38,16,9,0,0
24,17,6,1,1
8,8,5,0,0
57,26,11,2,1
70,36,15,4,0
47,21,13,5,1
56,28,7,3,1
59,35,13,4,0
19,13,5,1,0
5,3,0,0,1
0,1,0,0,0
1,0,0,0,0
13,4,0,0,0
19,18,9,3,0
2,3,0,0,0
2,1,2,0,0
