0,1,2,3,4,5,6,7,8,9
0,2,1,7,4,2,4,1,0,2
1,3,7,12,8,7,6,6,0,0
1,5,7,12,11,5,6,3,5,1
1,1,0,8,5,0,6,3,3,6
1,0,0,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,0,2,4,2,0,0,0,0
0,0,5,4,6,3,3,6,0,1
1,3,0,6,2,0,6,1,1,0
0,1,1,2,1,1,1,1,2,1
0,1,3,2,4,3,5,1,4,0
1,0,0,0,3,0,1,1,0,1
1,0,2,4,2,2,2,2,1,0
0,0,0,1,1,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2,1,0,1,0,0,0
0,0,0,1,1,0,3,2,2,2
0,3,1,4,4,1,3,0,0,0
0,2,3,4,1,3,3,3,0,1
1,0,0,4,3,1,1,0,0,0
1,0,1,1,1,0,2,0,0,0
0,0,0,2,0,0,1,0,0,0
1,1,1,2,0,2,0,0,1,0
0,1,2,5,4,4,3,1,0,0
1,1,0,3,4,1,2,4,0,0
0,0,0,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0
