m,f
459,435
127,150
53,52
45,46
43,39
22,26
51,65
16,14
18,25
0,0
0,6
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
12,12
6,8
48,45
18,25
30,48
34,32
21,16
100,95
113,95
62,68
53,86
28,30
68,66
31,30
0,2
18,17
40,43
9,21
10,10
19,45
3,4
16,18
2,5
1,3
0,0
1,0
