m,f
805,862
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,10
45,43
80,67
58,78
16,14
61,86
190,203
113,124
34,31
28,35
1,3
6,10
2,2
33,40
6,6
121,120
5,6
5,2
4,3
3,2
3,5
1,6
3,4
2,7
2,1
0,1
2,0
2,5
9,9
