0,1,2,3,4,5,6,7,8,9
36,75,68,165,151,57,79,49,26,16
8,14,10,38,30,9,13,6,3,4
12,16,34,54,38,15,23,12,5,3
14,30,23,53,76,21,38,11,5,4
12,19,17,55,42,12,17,15,2,0
4,4,3,7,2,1,2,0,0,0
0,4,1,7,7,2,4,2,2,1
5,4,1,14,13,4,6,4,2,0
1,0,2,7,5,0,1,0,0,0
2,2,1,2,5,0,0,2,1,0
0,3,2,2,1,1,0,1,0,0
0,1,1,3,1,0,0,2,0,0
0,1,0,1,0,0,0,0,0,0
1,2,0,0,2,0,2,0,0,0
1,2,1,4,0,0,1,0,0,0
2,1,1,2,1,1,0,0,0,0
0,0,0,1,1,0,1,0,0,0
1,0,0,1,1,0,0,0,0,0
1,1,1,2,1,1,0,0,0,0
0,0,1,3,3,1,0,0,1,0
0,0,2,5,2,0,0,1,0,0
0,0,0,3,2,1,0,1,0,0
0,1,1,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,0,0
0,0,0,1,1,1,0,0,0,0
1,1,4,4,2,0,2,0,1,0
2,5,3,15,12,3,5,6,0,0
3,2,8,7,10,4,4,0,1,0
2,1,2,2,2,1,3,0,0,0
1,3,1,8,4,2,3,2,1,0
7,11,9,20,23,8,8,5,2,1
5,9,5,18,23,6,7,3,3,1
13,27,24,63,38,22,16,9,6,2
6,11,12,31,30,6,15,8,1,3
4,13,12,24,23,8,14,4,1,3
3,10,13,25,24,10,21,6,0,2
16,13,18,31,45,14,16,11,3,0
4,7,11,18,24,7,7,6,5,4
0,5,4,6,2,1,2,1,2,0
4,6,4,16,9,5,14,1,0,0
2,3,2,10,18,3,4,5,1,1
3,0,0,7,8,0,0,2,1,0
0,1,2,3,1,1,0,0,0,0
0,0,3,3,1,0,1,0,0,0
0,8,5,14,5,2,6,2,0,0
1,6,4,7,7,1,4,4,0,0
2,5,4,24,16,6,5,1,0,0
9,11,10,37,28,7,17,7,5,0
5,10,5,19,7,2,4,6,0,0
0,0,0,2,0,1,0,0,0,0
0,1,0,2,3,2,1,1,0,0
3,0,1,1,1,0,0,0,0,0
