0,1,2,3,4,5,6,7,8,9
0,0,0,2,1,0,1,1,1,2
1,1,3,5,5,3,5,5,3,3
1,1,4,9,3,1,5,7,4,5
0,1,2,8,5,1,10,4,6,7
3,5,4,14,11,4,8,11,7,5
0,1,2,7,8,5,5,4,0,2
0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0
0,1,1,3,1,0,2,1,1,1
0,1,0,0,2,0,1,1,0,0
1,0,0,0,1,0,0,0,0,0
1,0,0,2,5,1,1,0,1,1
0,0,1,6,4,2,3,1,1,2
1,1,0,1,4,2,5,1,4,1
0,2,0,1,4,1,1,3,1,2
2,0,2,0,2,2,3,1,1,1
1,0,0,7,3,2,2,1,0,2
0,0,1,2,4,0,1,1,1,2
0,4,4,4,6,2,3,4,2,1
2,1,0,3,4,3,4,2,6,1
0,2,1,0,3,1,0,1,1,0
0,0,0,0,2,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0
0,2,0,3,1,0,4,2,3,1
0,0,1,2,0,1,1,0,0,1
0,0,1,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0
