0,1,2,3,4,5,6,7,8,9,10
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,89,0,71,47,1,7,72,0,29
0,0,64,0,61,62,56,2,55,0,52
0,0,6,3,3,21,53,4,8,0,11
0,11,0,76,0,1,15,2,1,0,3
0,136,1,61,1,0,2,1,1,0,0
0,44,1,6,0,0,0,0,0,0,1
0,0,2,1,0,0,1,1,3,0,0
0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,1,1,0,1,2,0,1
0,0,1,1,0,0,0,0,0,0,0
0,0,1,3,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,8,0,11,2,0,0,11,0,0
0,0,25,1,27,4,0,0,39,0,0
0,0,53,2,42,15,0,0,51,0,7
0,0,46,7,30,33,3,0,15,0,12
0,0,9,42,8,28,14,0,3,0,12
0,0,1,62,0,25,21,0,2,0,11
0,0,2,10,1,6,24,0,0,0,11
0,0,1,2,1,1,32,1,0,0,18
0,11,0,1,0,0,12,1,1,0,15
0,62,1,1,0,1,8,0,0,0,2
0,60,3,0,0,1,0,0,1,0,0
0,31,1,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,4,0,0,0
0,1,3,2,0,0,0,0,2,0,0
0,0,5,0,0,2,0,59,5,0,1
0,0,14,1,0,6,0,4,26,0,0
0,0,60,0,3,13,0,31,33,0,2
1,0,49,0,8,3,0,0,40,0,0
0,0,6,1,24,31,3,0,6,0,1
0,0,0,4,29,42,5,0,0,0,3
0,0,1,24,33,11,24,0,1,0,6
0,1,1,60,7,1,40,0,0,0,14
1,0,0,31,1,0,29,0,0,0,22
1,1,0,4,1,2,6,0,1,0,16
112,1,2,1,0,1,0,2,0,0,17
21,8,2,1,1,0,0,0,0,0,2
9,41,0,1,0,0,0,0,0,0,2
